edge_id,query_lon,query_lat,status,http_code,error_msg,used_radius_m,image_id,thumb_url,captured_at,img_lon,img_lat,nearest_dist_m,local_path,dl_status,texture_var,dark_ratio,wet_ratio,risk_score,risk_norm
8625,-0.16242958206214989,5.559902923622605,ok,200,,300,170412321679796,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_pGBMJz1pqn-nDHPe5reiNQTsTf5VvFI2hZncjn_hgemueQlr5MsbXVk5UZqwywMs6netd4zQ45OFLpF7LW1_tJJUxhy31oWHHE2kTK61y8FpftZ2bzgsMovfVgfWEsacymwmBYEVm9gasVfOJVA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=kpQl7AThCFWYSPbuexlYgw&_nc_oc=Adr5uXyqdPb7evRmOlWblKlhNuKZD0dD44Ed8aYPCjwoofgHcul2pCWLZPRMoYAn5hU&ccb=10-5&oh=00_Afzoz7wkRuM2kVtDfYyEfDWjn2dd4DPMmdUa_3TQtQ5vYg&oe=69EE1EB6&_nc_sid=201bca,1538146168000.0,-0.1604519225,5.5612473280556,265.05096971426946,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/170412321679796.jpg,downloaded,0.0018547283252701163,0.03667449951171875,0.026958465576171875,0.01732140713138506,0.013905273897625657
3956,-0.22003875145954857,5.555915451246582,ok,200,,300,130358395779746,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An9nC68YteB7B7yCtCRbTlLeg3HRqjx8553t_my_fUHtVcp9tlsBzoPZxNGA9bT0v2z-4DvdOHGhHoRjaUVhyZ11JmaDqEpZBlf36824bm1ICEcBHQJsVuMvxiU-tZdOSIB_FawL8ocW-FmUSwxY1A?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=MYr6pgsF_2XY0Aa3tYxlAg&_nc_oc=AdrZDk6CeXihGajs2wwu7Kd1e5MPCH59fRFlnFW3rKiAaRFc_cIZdJhh-INxbFc-GsU&ccb=10-5&oh=00_AfyMGvZiutku20jxT1JOl_7cLm0FxURiY18S6hTiDlGrLw&oe=69EDF1A3&_nc_sid=201bca,1539175042000.0,-0.22045436305556,5.556036215,47.916850502860555,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/130358395779746.jpg,downloaded,0.001704796333797276,0.08937454223632812,0.18857955932617188,0.06538067270303145,0.22901464701028643
12846,-0.17206449484642827,5.586931063072337,ok,200,,300,784383462466934,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An9oiTnaoSiA6rkf8QPxCF1AUXvW5Eal9Xg9bl-0vhDB7_7nGs3SynhhASTdjrkABTxFERz_TE78Cq7Q8gh2gp3_keScY3XmCC77T9LdaJ1F2h_MzgJlyVDo1ZmXj-OXU6-Yv7oo23QOgjHNGvNlXvg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=jt7PEnwqtpaWo7Q7ql4L9w&_nc_oc=AdrKxmsnsFrV1S3dbQSc48znCJQgrNVEz1tS4LYv3JEQT9H18qTMAB47D6yJW8qyZP4&ccb=10-5&oh=00_Afzh87cybTuwLcaVnXKGyoQRao3Y6uZSl9RhpUhDGkoJkA&oe=69EE1FA2&_nc_sid=201bca,1538673489000.0,-0.17178744055556,5.5869753286111,31.053256620080592,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/784383462466934.jpg,downloaded,0.001073910272680223,0.3827056884765625,0.15686543782552084,0.14672174924441303,0.593090705497714
8961,-0.20070454780140204,5.558219548438409,ok,200,,300,1401179430261749,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_kZ0-IfdpnUwiBCvN1Ia3CQ-aTgArehTl5dEvn52bMPaeAXtX7wN8CD8tco0o17ME6ohK74sE8JclhnPo1GHV-Hvn80M1F5XNeZqw9XeybN9x-YoCxHtceyy-WKRL56Yh801CnI77ILUw7uAH2Res?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=GAZV2qQ7EqLzxojUILNScg&_nc_oc=AdqJwHTcQF3iTeLN3gEe0eg_yN7gfvpddwKRTssupMOVu0DKJwATeK0njfqDITNv8P4&ccb=10-5&oh=00_Afz9WdYR1a1yPmbry8GIVE_udc5YWckGgVizmnaLgMnCbg&oe=69EE21D5&_nc_sid=201bca,1555762800638.0,-0.19974827357238,5.5563667264276,231.61755942273308,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/1401179430261749.jpg,downloaded,0.0035365878138691187,0.27056884765625,0.09095594618055555,0.10113013743992066,0.38902635041846995
10318,-0.1675527512588339,5.566957037338957,ok,200,,300,1826398194466951,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_mkPxXKDlZ2O1XRRksSXFSWuDCZbJuXklIWKAVnzaINyr8qF7UUC7TEyCq1fyYvzDKs_qkexsdfVOgzEkGy2lIqAG14QRlRxEMCC-BW1iQk2LkZqsaGXAbd0h0aq9AogrFcedOPo6J7EBn25yzwQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Dg5b76CMCkWNVSNcp8yeBA&_nc_oc=Ado4Q8HW1pJwr8bTM-kcVClSAxT4RslphzfzXhs7ZSb8g6_disUKHoaT3incl1nNTfA&ccb=10-5&oh=00_Afzu2m7gpOTfIpMBwVQA3eDB6b2QhBeSHVlWIWkDM3JyBQ&oe=69EE0AF7&_nc_sid=201bca,1695898351903.0,-0.16921089999749,5.5677805280528,205.08504738744998,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/1826398194466951.jpg,downloaded,0.002212431514635682,0.1920166015625,0.1377410888671875,0.08625941399950535,0.3224661989273762
9599,-0.21198537500552564,5.563587689065132,ok,200,,300,2859186364354669,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An87xZ1wNrco32bFxUBUOgcVWfP_SDXV_miZNRqWQo6NPphJ6CRzZ6Q7aizw4WsuErgkeXLcitN4oqnePYz2uGbNjfzCrrYMQILXsz8Nmi2IpS1gPupt0MwObu-1m2rDgTfdPMDalQ_hbfkbP48SB1s?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=1LUcjJkYCbxplRtTsaiLJw&_nc_oc=Adpm0QJVO7ODpv8z9I3KFawZDXA6pOvrR4rblkv5kFFfmRwr5BNv2wCJi6Kh8Yk5rwg&ccb=10-5&oh=00_AfwvsHYEKZz-erYCN5NeIPPzaus6fBdsyNZ4YeUOtuIZbA&oe=69EE1CB5&_nc_sid=201bca,1520789062289.0,-0.21358036436163,5.5619391705893,254.48093688094124,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/2859186364354669.jpg,downloaded,0.0016813852125778794,0.0694580078125,0.4449666341145833,0.11067142177295561,0.4317323649019636
7492,-0.19201819447064558,5.550112300171277,ok,200,,300,1198602987230590,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An9LdKbh4tjHrlIqx68ARvb9-VGX0jE2UIzbCcqnXeiISTSz7x_qwfiyOucXa_aB1RTsXo8zSpjMHHY3jqNfjaK1sat5I6jXuSKJOlE3rzEe3zfYAO8DT0ZC9ec3v_dEvaxBdYCR_WamXW2IGK4eiw?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=S0kjg7CZKb6o51bYOTP5vA&_nc_oc=AdoSqdMvEAs-wB7NmgBg7GbIxxfltGvfefvQUA4oQSTurq9zKj-YOImUvzo_1uApRVQ&ccb=10-5&oh=00_AfwqX34kIAdU-tyo5yHsnan4Wyq0Z70x4oOW_5vF8JWHug&oe=69EDFE76&_nc_sid=201bca,1500387083679.0,-0.19341241379311,5.5491797126436,185.91137401153014,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/1198602987230590.jpg,downloaded,0.0023650515358895063,0.1273379855685764,0.2928873697916667,0.097961395396851,0.37484331814919225
11997,-0.1614526249693327,5.573356183929565,ok,200,,300,1275160899984219,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An8YTVsOS7JfaIxSPemHx5RhtXLjY-tahlw1pVllLb7tzgcgYjouyyzsUVHOCH920hZCbpZn4EXFmZ60vYMF_DGvJuS9syfEPEBaiMKBJ-fdzclL24DcO7QSL2A_Mc3otho917QXleKsWUZlyMboMA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=1HWcf_c_TI2TQUUk6K2kdw&_nc_oc=AdoJtw4MzWYI1ac1PRz73cRK2oJUS89MmhJ01h4mTufqzx01YiYIMCFuUo1pBk85X2M&ccb=10-5&oh=00_AfxMWSUQFexYVc85bh0hVthKo6XLze-n1yz2Xy6aaEjPFw&oe=69EDFECD&_nc_sid=201bca,1659925453692.0,-0.160877,5.572635,102.41562392815258,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/1275160899984219.jpg,downloaded,0.0007532287272624671,0.0874315897623698,0.13094711303710938,0.05279551389976405,0.17268449738163089
11503,-0.19930426111797644,5.571854907836671,ok,200,,300,284900551216705,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An9O0eSUfsEeFO-SsTV9UggqBZvRljFJ76Tb_INtlb1DKMmaM9AER70U6HhQFXgIPtLX8npq8tFbtJ449WIl-gdeVucRagxbUkz7Zh6OWsUXz3oS0ijLKc0wHlbyUC2uzpeR23jQzdaRHZ-JiFlQqQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=RNBl3LPQQu1UxEtJszSuNA&_nc_oc=AdpW8jx33ipJtV7KWwFPzO1dws8n5uUi-JELB65wNHtiC6HHjvWD9MHWl5vFQBBP3Ho&ccb=10-5&oh=00_Afxwsx00bAv7o6rqQD9Nu2QYBI37zFUBIvwkdkYxRnBiCA&oe=69EE1CD2&_nc_sid=201bca,1701964642574.0,-0.2001436,5.5698078,245.85148712008495,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/284900551216705.jpg,downloaded,0.002353389048948884,0.05339813232421875,0.22770182291666666,0.0627364988050734,0.21717953919444444
11287,-0.21026452801471396,5.570765962849263,ok,200,,300,8612645808771391,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An-zRnMOCYRvEJ6ge7ozRNuO2tVMwSAO_5-rSlxTZG6WeZ6v_jrh5mBy8lJlhUZE0_xluK5czGAnnqaCxkMsezdbnsN54NCFbtQK19Wc2GczhVeMBL17aSr_HtfIb1Y1S5_O_cTHw-5OVVJHD_v0ByU?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=leSalUWrMziBZrOYgSi0jQ&_nc_oc=AdrSw0pLJfRYJSBl_Dd5RTl0Vwx2M_T-h1LSMWDTJixtfJhoNSzEmTUXXh0vvqPOwiw&ccb=10-5&oh=00_Afz4oGfgTcUdIieu_uB0Y9opK1U67g7Nsr-7w2bq635jkQ&oe=69EE01E5&_nc_sid=201bca,1732009133572.0,-0.2085076,5.5685218,316.3488036353165,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/8612645808771391.jpg,downloaded,0.002742227865383029,0.09116617838541667,0.2146759033203125,0.07165614811237903,0.25710316574297976
11800,-0.18285171912073955,5.576365218830097,ok,200,,300,505995570668630,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_TGZ2HOA9t9Sfhabp__8ZPNDVrphV2q6-jIhpWsLFdBkl1Dva-S2LDLfeQsxBGU3rm9Zp5ShMXByw38o_W1I8h-NLxc_bOASVakpLTv90gpWWtU60HL5HRT2XiNt8CbrEOhHHmqgwYy07DnF-qKA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=lpJcWcyJGngrMld8NIGbNw&_nc_oc=AdqMnS0WgCg7RpZ1S9npHViXzH8RkSeB_NvXdi5lCO01mc1fKEqq2k5oSFNlEutzjk4&ccb=10-5&oh=00_AfyCfa7i3yeQd9yjk8DFG2G0sjfE3ZQPZqiopWWEXS2UVA&oe=69EE03C9&_nc_sid=201bca,1538674159000.0,-0.18432064888889,5.5769390052778,174.63654182886557,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/505995570668630.jpg,downloaded,0.0011891359463334084,0.2841936747233073,0.3890177408854167,0.16365621856724225,0.6688880161036943
3145,-0.232043221504598,5.544967258019292,ok,200,,300,174970771191045,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_cW5vVaCYDfImVCxF6hF2_S6hXrv1zAfwVy5I8G8BMsugc179BNXilsxhEFC569rmwK3NTAMG0PU7iL6dDhwWZ8tRox3xVeDg4i24GxPFUD2BHJMjY_L5qprSu0CvXYoLNFG-f2OfJkvTYs4Ga5u8?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=8FcBT3bLhiHihjwdOfXrMw&_nc_oc=AdqFTllNhp_8-7pafBiBb8ULM0dEFV5dIDb1Z_BXwIAIUmp0UXiXEbFbnxTm8OBFlu4&ccb=10-5&oh=00_AfykOF4B4EdvGWvFYKyO7Z_q-ZEN64vOYbMGr3eK12GOKA&oe=69EE1D46&_nc_sid=201bca,1583665132702.0,-0.23248656470029,5.5435683168411,163.1102949172703,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/174970771191045.jpg,downloaded,0.0008179989526979625,0.0652279324001736,0.18495008680555555,0.05696739655751218,0.19135750564618556
8833,-0.15278488122595105,5.562741727198735,ok,200,,300,1410543439531921,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An-sDWOSTVne0ojIyIndfOXbn0urzKxpq5lBToUUsd9gYT8-WNRKtFwTLIcm_d-kIXELE5_W9j2q4Eha-rT0Q4DUXJ9acJVU1DMPgsvzxnqk-OIOubLoQw7ABppNr4NNiF8VdWiQe2Ojunf6zNzpIQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=nErxjqORhNX3jqnW1GxhgQ&_nc_oc=AdqzM6tWohq7a8lXa1yumEdnX5bKJ-eeqEQHnVw-1ULBwaD3q2wPpOaGo5iYk6xFOYU&ccb=10-5&oh=00_Afzztgm-eR7pNghaBT7tE3K8YJ1Y9jA0iWgiccbGD9g7qg&oe=69EDF424&_nc_sid=201bca,1701761098519.0,-0.15376890000265,5.561286,195.09365864398177,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/1410543439531921.jpg,downloaded,0.0012381946435198188,0.15105565388997397,0.2103424072265625,0.0880042749340646,0.33027605489036976
3444,-0.2409145307191948,5.548425348662618,ok,200,,300,282249173562014,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An87W_zNaf032HTZiFMPdXLOuj1Ezurk746SjzMTjj-saKc7lPAn6Q-CFIvY0W-y3iWH8BZclwbXKd1S-5LpXwrR5ty0Nbz-KVXPSpdado8IAdc2McOc2I5r0xXsT5j1fAjuQYMmNfvNax8EXXq47G0?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=2dkRjJoALM4o18jmY485aA&_nc_oc=AdqcJuHYartdli7JGvK6L4-Q0Darskq8V_tKHDwC6UFJzGA3GIzBA-HDdV1djXpyd6k&ccb=10-5&oh=00_AfxS1_lT-GGMUTR7dFogmzRX1IbKx2vy0MIFhUqBUX9UOg&oe=69EE0930&_nc_sid=201bca,1583666916415.0,-0.24012039428027,5.5484696598665,88.02822338643745,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/282249173562014.jpg,downloaded,0.0016024003271013498,0.0961456298828125,0.3580322265625,0.10125133444089443,0.3895688183607596
5805,-0.24485191588113614,5.568271922659779,ok,200,,300,1019972176448890,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An83VoblRZYHoxenWaOPGWib_X78L91yp9wJcedlvStcWTPf-rHtYewPbrLKdP_mSWXMksPrie2Vb9u03ukpBS2PcfxPlDx1KP1rXjeDn6tTBTQoRa5_7G-9dL6h-PuRJspXT837QbV6kj5y1SGIfQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=OCSNFpQtHJN1STqINUoVRg&_nc_oc=AdpNYfukb7Xvvc8gBG6oYWQViryz2tOjD2nScJ1wfN1ry1P1zuUBqgOac-kJBJcdEoc&ccb=10-5&oh=00_AfwzdO18m5v9Q2HLuhohvobRIVOCPdVEgA_afm0AVXdd_g&oe=69EE22C6&_nc_sid=201bca,1722074642654.0,-0.2437492,5.5698167,210.7097652181409,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/1019972176448890.jpg,downloaded,0.001293080858886242,0.07715861002604167,0.6821619669596354,0.1602265168291827,0.6535369494142224
7140,-0.2124916137202771,5.543802436257209,ok,200,,300,774764273414232,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An-RuLrceoo-sDIBFaNAS04u-Fl7AIXOOVkQy4EOxWt4iWPK0vz5cEqTOjTj7Ximpa2-lhQcfTwVmdxNTLrc2fkeWL0_IU5sjXvNXwsaMth5u0uiDmg5S_CKCWPVHZNHWLE5r7Fbp4VS4-nuSiQCYQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=j0PidCWnXpR_orc_l7SvYQ&_nc_oc=AdpotVUVK5O8Ib1VUihL-_5sPRSsy-O9mW_l48qnAxFSIgLdJOrt7zJIyGnYDGUTUlY&ccb=10-5&oh=00_Afz7jR1njHNcgogAB42GkHhqIJDvQHtOQp8IrdAJ2fyT7w&oe=69EDFD00&_nc_sid=201bca,1546245454380.0,-0.2098392,5.5454057000011,343.447898360544,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/774764273414232.jpg,downloaded,0.0017128348117694259,0.20051701863606772,0.025316874186197918,0.0660748978339446,0.232121942366
3874,-0.24016606045501904,5.554468459481355,ok,200,,300,199534975336651,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An9a7DWpS6ZDZwaF-denAAaQXrfLLflSS9NuwJQoz-_BRJLCwYWhFlP0u8ZPSfgreJky1I1U3zp5b1NLzc0yqc2T1HmWLsyYRQmnnxAxkxQobhvz6A-_BMHJg3sWqGEuO5LtlgY56P99BUsKkaA_gA?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=qIB-ZzM48fVPGSlwKzw1fg&_nc_oc=AdpFl3m66_7FL32DzAHbLWWZ5VxoCvRhDC_2qtrEWWymfZiPYrGUlOuAgchYRMFzXiQ&ccb=10-5&oh=00_Afzzj3_j4RgWlJxEF8F2sYx28B5IMZWpF0UhmYe5vVbY7A&oe=69EE1F74&_nc_sid=201bca,1583666989763.0,-0.24012536084211,5.5544721547368,4.523043529268834,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/199534975336651.jpg,downloaded,0.0009404741576872766,0.031099107530381944,0.3079054090711806,0.07138105115219434,0.255871854070888
12267,-0.1723538347386479,5.578129019139446,ok,200,,300,4237267396334191,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An8Gnw1JJmkMuY4WQ657RFZQO28TG0R_jlcQLnvShkXFzEsLoVFcFW_F-smQc9KqqqWZ21TRVdPgeKSZdJrDpdFjHnLP8ABxV6ImiG5Q_s_qy6sSYwkOTSILqrJ9yMgAJhRL6yyvLtqClQE2NZxKIw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=A4lQF5K4gniPu_rrUWALSA&_nc_oc=AdqEXl8J6HrgWRWu3RIMgIoV4HyOmC1NCP2QSwzCBU64OJMVvayTosDdGmuVnPg7tp0&ccb=10-5&oh=00_AfxhhLAMldcObrKGQrZtCm74NyDzkSNTMUBll0fEB6LyJg&oe=69EE0BF2&_nc_sid=201bca,1566141032000.0,-0.17199615,5.5774930491667,81.04176595438257,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/4237267396334191.jpg,downloaded,0.0033537261188030243,0.10183970133463542,0.12063217163085938,0.056355207785964014,0.18861739837846178
9742,-0.19890089600677507,5.564007371557454,ok,200,,300,4816091375073112,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_wWLl3ZNeAmLtTAUp15g-YFpiBdcXRaqiD64WYc6O7ZLPx1KHbr3R_4hD4AbzS0vFeLKlfZS_kSlxjQDk0HOcj9bVM4LvaoMnwJTKfgMhBCPfvEBA1z-3tQ-BoIdPCC7c-ST1GZgaxYUMujOqiIg?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=HnaUwI29e0p5GN4Xfi2KCw&_nc_oc=AdqT3nbCxwRd7LIrvKQvDuhMDM_EvnwZ-ritzf6DgeTPKa9-tPIqdBN5gwUAkVP-Ig8&ccb=10-5&oh=00_AfwYoiD0q89_kBTN6M7xj7dQVCllz5V-GtfAMyP91SV2FA&oe=69EE17D4&_nc_sid=201bca,1566997979237.0,-0.19682764776655,5.562154338293,308.386975553138,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/4816091375073112.jpg,downloaded,0.0047387368977069855,0.08617316351996528,0.18446180555555555,0.06511367861595418,0.22781960314074667
