edge_id,query_lon,query_lat,status,http_code,error_msg,used_radius_m,image_id,thumb_url,captured_at,img_lon,img_lat,nearest_dist_m,local_path,dl_status,texture_var,dark_ratio,wet_ratio,risk_score,risk_norm
10524,-0.16889897013425975,5.568724887803376,ok,200,,300,1020553708706625,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_e8nC5ddTMqLbexmzBY6H_LFva1xMWXZNBnKGC7jL2QUSvbLAUjb5UjZGQxyU-_aM4g56t9ZWzzHxoPAltC_n3gi6rr4BKKkTqxgVc8XjsnOSJDHeWw5HBlMdfQf5IYhtkmUJG8OqlNdXxUfox2Q?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=PUa3tLBmeukJAxDS6ZeLKA&_nc_oc=AdqbqcBF5-lczXfiy87n_cMH1OwPWeV03apwC9O-6GkGfmq1hI90uTL4AHWvn2YLsa0&ccb=10-5&oh=00_AfzrlNJZbsnx4-rghguQN6KnOmHwY51pKX-8VyM_f67S2g&oe=69EE1DBB&_nc_sid=201bca,1537717347000.0,-0.16913968111111,5.5679753141667,87.50248512646422,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/1020553708706625.jpg,downloaded,0.0025553882587701082,0.041943868001302086,0.15773518880208334,0.04540789229019235,0.13961810249760115
13326,-0.1764034710442934,5.582070791432549,ok,200,,300,2751036651874346,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An94GhzQ8eQn0xzfjDpqow1Z5CFdg7YxYAvE4tZj_Cefcsf1jBvY1jzfIaVmNLIX_QjIVJtKPTBxljw078bwurE8feeS2WfV4ToZO6lUdJit59XL8eWGy_wByBeo1oy6SgtV7UzmBrXNZCwMMqE3DQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=wnYvK6MKpHP1OKrKvVG1gw&_nc_oc=Adoo5StrTUrBQr6pE-HAWdj9QAip87Jp00E0EHQGUCAQmurQ2mZuw0TLpuN8UKEv-W4&ccb=10-5&oh=00_AfwB7lqJEDdZvxlqD4cqmyJAttBVqly6KPYQqAysK6jqHQ&oe=69EE185A&_nc_sid=201bca,1566141600500.0,-0.17627268083333,5.5813219863889,84.5120389878354,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/2751036651874346.jpg,downloaded,0.0021708901040256023,0.7757822672526041,0.019062042236328125,0.23763253367505965,1.0
5753,-0.24321918705903425,5.567314320262974,ok,200,,300,1830184347817938,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An-tyLe8uywaR1-msb9fmGiNZFzCh_h083V4778G6T9i7sOsqGgFreaDlWoC7jGJYB4EeLR3hVhCNhn9MMvWujNKDQdp8sN5aJi3fo-x3jV3BdhjSBzlkM5Fl4u3VbPFgSof2AIcrHUW2qpzrhZVZfU?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=eJbTb8V56lMj8wSUMeRcCw&_nc_oc=AdquabQYH5-AA2Qd91X7NETggXmBw8DfsiSNZeptJEJcBNvcttKB934Zs7J1r9uT8MA&ccb=10-5&oh=00_AfzMlfJsnCL9-GeIegPyKCML68F7Mtu5p9WC2bfINIfhpQ&oe=69EE15F1&_nc_sid=201bca,1742381803467.0,-0.2418929,5.5687649,218.08550404062825,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/1830184347817938.jpg,downloaded,0.0012269682483747602,0.08457310994466145,0.6309967041015625,0.15218475792789832,0.6175426890899652
3294,-0.22029934669049264,5.5458255130150125,ok,200,,300,393388035063964,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An-N0jIEA5-snCvjMQZVCb5mZBsE_dH9ZAOMuCcSYlrQsrBwg3PIGtgdbjQLdMonbLyiHG3uOy7oq5t7mRocNVD3qFpvRX9ikkvLaBtIsB3knzvb7bdbWSBw63aum-Cc-swxeX4OrhuEoIHyBRvT9Q?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=e1hTFgBm68ahuc40Bi3vsg&_nc_oc=AdpIWs7fJXrvaUVAJJfUvyRhEIlpNkQM_91BhHwGqsJS3NDpKPkGSEkFYdbTuq8EoiM&ccb=10-5&oh=00_AfwDd1YaNZpgZtosXjISwocv4SoECRbeSPvp5LrJhTxOEA&oe=69EE0B26&_nc_sid=201bca,1546263227815.0,-0.21820110000255,5.5481299000024,345.8091143204615,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/393388035063964.jpg,downloaded,0.0010660780826583505,0.055477142333984375,0.5550676981608073,0.12818972137368595,0.5101428524591455
10941,-0.19930298704074714,5.569227819574614,ok,200,,300,308661992075743,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_1nwkH4jEjwd7D69AbBkOcqfCiC9ELNVyHbNIp-OWrjoUxZuJf-UgcUTfL0iKTixay2lnEXFxLhqTnYTkSzda-Kbk5joAcVn7l3U2LLoyuAfYk-i_QBC6ABOavvYCcjvOwHBv8ZHVRYVzwa2LLJQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=ttcLnkbVTWl0sJ5MBO3drw&_nc_oc=AdpW6FuEis-EDw7Ql_scCElXA5GlE7T7n2GyWXQW09zWT5ODcOI6jWX3-SHIwZ3oEuk&ccb=10-5&oh=00_Afz36q7kfyKD6aPx3yGWAj0TJVvRzty_vbOH48H9aLaPIQ&oe=69EE1934&_nc_sid=201bca,1701354301468.0,-0.1984956,5.570662,182.80006803240198,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/308661992075743.jpg,downloaded,0.0015747837023809552,0.06694666544596355,0.33054224650065106,0.08697984078510976,0.32569077076345443
5451,-0.22371034594217729,5.556962012563906,ok,200,,300,220021926292300,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An8gQa4kis3drx1NEV6v-PEKj0zrAO7Ecd2jXiTGjDpPSjfN8bPDgX4DGv5Zalix_NhTTG_gyu3ZgWoJnKys4CWalO7ToYkIwZbE6kHtpdxA8sXGpaCqUeYcysmlc7oErLa6lgf0XlRtRY7ljBWtqg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=YfOgq19-dr95V3D6AD3eGg&_nc_oc=AdqmP5eeJLxhw--XmMrtkx353UDqxs4VAMLZJQOb1620RVaEG7gtnSZJAV6NvGxELXQ&ccb=10-5&oh=00_Afw_4cPaVEaCgTBzIKTPT0iv8o5QHuooZFoQwNqrNvdfZQ&oe=69EE2409&_nc_sid=201bca,1566744446000.0,-0.22306683472222,5.5575053113889,93.39028912412641,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/220021926292300.jpg,downloaded,0.001855976297520101,0.017485300699869793,0.25243886311848956,0.0566613509824189,0.1899876704849704
8271,-0.16570799701026173,5.555554480305503,ok,200,,300,953920162076432,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An8zLbKYIFNUH7hTu8b8ZtWXGu0pTutTiT_p4W6fQqNmyd3ucHXrJrLc-BIntlJ-AL_l17011NyzHXRjJ3WyRr1xQ6TS8xgGn4hRP1XLRCLCFxnPIFJTJJGnIP0ZrCTDbQMWgMAP1QU8WaGdk9QqCRA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=9rOs5YzWcB9K-mxcPx2VQg&_nc_oc=Adq28dWJI-FimeKuEb1EfB4D3ReoVM6xXp0FCXisGNHsjCo0TFczPhejocJdg498MzI&ccb=10-5&oh=00_AfxR-jurPJcu-uaiJnqolKgzjuKq4jWZPzOTdIKHkO-CfQ&oe=69EDFE17&_nc_sid=201bca,1566137119000.0,-0.1678694875,5.5561699063889,248.81334188108303,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/953920162076432.jpg,downloaded,0.0020619358401745558,0.08013661702473958,0.26734670003255206,0.07854129303401956,0.2879205157433863
3787,-0.23457474829050073,5.555940715540019,ok,200,,300,304107217820894,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_VXsasx8_MjLqNXVq6VjO5isSKalnNAje_rlx3g6xaWdDySUcpxIilrEt4UAvmH6qEGyeX9cu7AG_V5rRIQqqVsV99kC6i0f41-FYuudqhVPMygkYlR9iIwYCY9wNdKQ6Zdq3QbwDA5ZbXE8tgdA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=2eObBW-m07IVbUE42u5Lvg&_nc_oc=AdpqidwbTHtFDwBcnvC-PgWlao7O1BZWnswnS2RXHJt5afkfJp1No9OBGdrS_ObG_74&ccb=10-5&oh=00_AfxQA-OAiuFfMVdMcG5z0eNlqiZvOtsJjjlaXjJl0TiJfA&oe=69EE16FC&_nc_sid=201bca,1566744798000.0,-0.23194612,5.5560700780556,291.27236558093426,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/304107217820894.jpg,downloaded,0.0013552644522860646,0.043909708658854164,0.0018208821614583333,0.014214721256090948,0.0
1480,-0.23795023377501526,5.537012979314877,ok,200,,300,950743425730162,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An-l0re5koUEm81_-gn0hPCza-wGTjfO_oKZhL_MwGOOq3oL9MWl-Q22OECrQADbYuluVyjU6gK1PWDhzMWytymKNDTk9X_Tro7qOdAFAYN7oQJUlMWoyI7nXkJTISLH0zZHnZRHqaWaZOcTKwEy2w?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=XYnDuhGygF0npFxncJPwBQ&_nc_oc=Adr0OhlOiYC8UmwPN_HYjemLPcX2U5eliGcf00WWF3Qfvn6VshJwERUpvmqCd0lIwq4&ccb=10-6&oh=00_AfzdX1w1ViIt5ZWwp1SwIGHZImQ3twcLrtT45s0EfzDfBA&oe=69EE1F07&_nc_sid=201bca,1583666719684.0,-0.23828292767677,5.5367754719192,45.3130651366463,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/950743425730162.jpg,downloaded,0.0015113146509975195,0.05987209743923611,0.3152482774522569,0.08176694204772098,0.30235825899571234
12507,-0.1638696589560968,5.581179266293948,ok,200,,300,790381158533957,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An8AIYhtrpDgyeHmX_q8z0DOXeci1truAxIUtBmoltpLzdqa9Isn5ukqyNU6CUQJAyM-5Vo6nfKcACGqUyY7r4AOlpDB1xoQZgpLZov6-2FUZR67zDbG9-qkqgWxLccaPVCODJuYXEHlHMYcaeUu4w?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=bQ9TlNCpRuVgKBT9UCu_pA&_nc_oc=AdqN3ih4ZLs7h7R_K_T49NTbQ-rZ9j9WXJrwjz1NclFnS1koyQW6lvQs8zgGcT1L73g&ccb=10-5&oh=00_AfzQ8k180_4uVZlHjgyT7ZS9iiJZDahU5KzjeM9LVyZfaw&oe=69EE0867&_nc_sid=201bca,1566141382000.0,-0.16292810416667,5.5793828330556,225.29845862732924,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/790381158533957.jpg,downloaded,0.00413533067330718,0.4330800374348958,0.07369232177734375,0.14673014092259107,0.5931282659683281
5944,-0.2303809281861009,5.5701059852027806,ok,200,,300,502395048994320,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_Vy8UUj6VMouTnHiWipbK62awunpgyfwqlmLO4HAqKYFs0ENFQnh6i5iYepa9w7P5SqOalQRRp1yHQEvHSVbT6QmMbsVWtA-2I2n_pttzTsVW3eo0J2cX8_gRrM4oFk-FKAx7MjIXRmeoMdtszcGE?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=A_3MabUNaj758kJczd5XiA&_nc_oc=AdptoxyAVF_EiBosM2UMC186zSz8MPp7Oa52md9dE7fUcpv7DbIC8o28sczPkWcT_f4&ccb=10-5&oh=00_AfzOrNEaHf-l4o7D8VBPnmlzmcv37KBS4Y9oifkvOgEH9Q&oe=69EE1358&_nc_sid=201bca,1722076372615.0,-0.2316759,5.5714736,208.96125099060026,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/502395048994320.jpg,downloaded,0.00040412446833215654,0.0472412109375,0.5829010009765625,0.13095462571072858,0.5225183399241184
8227,-0.17902463086835171,5.556225717066032,ok,200,,300,221080092827415,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An-hnIfmzATUE4-Iasq3P-mlPTm-onjQcP4kaoJvudXpXUMz4D6zri6F2wiae7l1pk2ld0r-6UOd9TBTEXELO3ONyLRExRqtcT-3wZhhziK1716zhLoBELCSSZMw9x0iyOmrbeMPw42HqJlcGUyhhg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=7WTO6QXPIdGKGism7RVISg&_nc_oc=AdqKh5IPEVuaWImXCh6fXXROIvOMhdiWg9exfqswOMAttD9MpNQCMznQ5E11LcAy7wQ&ccb=10-5&oh=00_Afw2DyaYHt9YcBHCb6ZsjZij9fX-kn3dgQRTOw7Snqxknw&oe=69EDF6EC&_nc_sid=201bca,1538584144000.0,-0.17747246638889,5.5548909958333,227.01514744059702,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/221080092827415.jpg,downloaded,0.00383354933001101,0.26925404866536456,0.2356592814127604,0.12982484554716694,0.5174615355837242
3957,-0.21924470094631043,5.55550635717671,ok,200,,300,126548219457172,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An9xBtoUbTYcUmCLNHQzxRCXztM2fBZB6kPbFwMwNB55SIPo2TELAewojdaduZOSBeBDTB4wY3Rz_y5vnEK84-W83CPMnY6o5K7_ydaXMtkUAQ5sc6WuUzeZXuClIYdLEIbE6Dx0N_BuzJjqMtDooA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=wGRdHEAIFAwKCaL5O_9qzQ&_nc_oc=Adp-ZPJaKXgl-Ta-yUBZOXPgErhlzYCH-mNZ_tyeVQiCCg64pAavlblAGR5jd_l92Ck&ccb=10-6&oh=00_AfzgHqYu6urdw16purhDFsFalPw4UpPqR81B9R3fKKP6BQ&oe=69EDF55F&_nc_sid=201bca,1539175024000.0,-0.21889876555556,5.5554991866667,38.29388147089375,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/126548219457172.jpg,downloaded,0.001496561337262392,0.04538853963216146,0.4238332112630208,0.0991314848108838,0.38008054342395486
11449,-0.18708027943492558,5.572898485019103,ok,200,,300,1086865993479197,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An8WlsDHpQsDV49WfBgndfWF3Jp3xTa9Dl-tA069v7SYE3mGxRKAXirKUXyI-YagFAoXSlvWt2SnG5Sg38vwVdpaGceZQ1-KDDaC9GTDKMHcqjOARzqOF1piwUzFFdJwSEr8jPUKjFvTSANZQRjullg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=kJEFMh-23bfpLJHp5SRDbw&_nc_oc=Ado-u5cc8UMD7cH9dOHiAlosXowKb5v4L-pV0Az-7MVBfgC-LJ7NcCe1OVMFB9d4UD4&ccb=10-5&oh=00_AfypGF8b0nRByTouleT0jNuS2UkItKmyDitvuHXH7TTFQA&oe=69EDF5E0&_nc_sid=201bca,1742651613358.0,-0.1877837,5.5704261,285.72604491651856,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/1086865993479197.jpg,downloaded,0.0022546967957168818,0.08694966634114583,0.5133056640625,0.1298733811127022,0.5176787768368264
7277,-0.2131798664639146,5.54510119587023,ok,200,,300,3751886024919734,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_FUI9tg3Ob8uhAsphxZLH3vXD8uYh0yAMIK5qfoRFZA2SVBWspaswdd9928tgHCB6jGnOzr4zbMFOos_Uq8ma3rOAEy8dbpVM5VXBF6w2yAQkpYs_qbwwDk6EACuqwCVTaB8LOfTlpgOLS7StSQA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=anJk2bTCj3JakdikmbIGtA&_nc_oc=AdqZe_mpy_J7qy8tTs8aU3TRfyKk08A0c7PIWoJ1KCXX3l-ouas0RNwjfo9lPaxpWFg&ccb=10-5&oh=00_AfwA1mqkT41yselH0i7_yBJBpFiQCLeuHQ2_Xlv0ehiHYA&oe=69EE01B3&_nc_sid=201bca,1522168044899.0,-0.2138273790481,5.5449198000185,74.44766418537168,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/3751886024919734.jpg,downloaded,0.0006028831121511757,0.14270782470703125,0.16946283976236978,0.07700635692065892,0.28105026624652785
6813,-0.21752839557785966,5.574627336897702,ok,200,,300,1328171144999437,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_UwJ3B5KcIzRFc8E6wwhy6THNBC9A4igVRo8UWdeQvdjmDlJ0nC1-yZQ1SWJfFcIcqsxRG-cXkbCsyHmHGKMWh3ubwhHJEOApwTYIpQW0B0kr3rnfEZRqwLSzirJPcZvY4xD0vYDHRrO7DEfEm2mI?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=fjJhP0ils0N_1zbf0JYEBw&_nc_oc=AdrzqfObgQB6YFIfU6IAafleo-XezDXNshOh955uftrLhxZqmYOOAb4JC8x4pKCPSss&ccb=10-5&oh=00_AfyV26wvMzI6zq3yVexdnmQZ_JRQwkNYqNudKnrq421FHg&oe=69EE0CC7&_nc_sid=201bca,1736505647028.0,-0.2197713,5.5727319,325.62927676740645,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/1328171144999437.jpg,downloaded,0.0014762385981157422,0.08108266194661458,0.18672561645507812,0.06240804117405788,0.21570938948946222
1829,-0.21446012278370524,5.542297729237139,ok,200,,300,498930698207333,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An8GqlfprEL_gAzsFu06UMZ8CpkGUVeBeBMv_bMwvtshis3urF5aS1FgSPx7A8CgFUGkzvo40V70ehY6RFnsyCf9S5yjgRQOGDkbOjcabi22edzZyrMhy7MILbV5Kcgfl1cmSeI3KlWJprzxE9Xshw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=P4xpwGi4sdJYKTECwdVg3g&_nc_oc=AdpTNoU8HE1M1eQ4gEn2U9QXoibfTecbKkZnRNjd1VHN-NitXYUTUJOqHm_u65bQvF0&ccb=10-5&oh=00_AfxlgFF5PA4cxCe_M5FO5V8ChaddfWNiiRmkCuKo5S3n5g&oe=69EDFBEF&_nc_sid=201bca,1522168091419.0,-0.21323787979804,5.5430573411338,159.47661677476074,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/498930698207333.jpg,downloaded,0.0006034085527062416,0.033069610595703125,0.4805615743001302,0.1063349023150901,0.4123224556789095
7087,-0.20775987128341136,5.541592322947064,ok,200,,300,302381468106916,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An9mX629pSqc0Y44hVBK3-hnkNoOXHnV0_tds-R1XDsEiy0QX8S_Xm5FFU6DkVyds2FcwxET9z4bzgUB3d4zJ3PowaBBVyBySzQYT9wwNrA8te8T2Ofwb_IKk35x089XM_ob0YR-maoyuxR2ylrgHco?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=i4kfc-iIyhx7nY2pwHCoNw&_nc_oc=AdrY8cRtvaWJ2fobbYNbZc-k6jWzYTnJpjMQ8RaqWWLtYpeZQiw2uUJ7K5sTYmTvkvg&ccb=10-5&oh=00_AfxFSP_66cncWQaf1NKgSA2cg4qMzqrmrxwsVHkamM8yXA&oe=69EE157B&_nc_sid=201bca,1566138471000.0,-0.20655968222222,5.5419762430556,139.52259098864693,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/302381468106916.jpg,downloaded,0.002144439844414592,0.19280115763346353,0.04683558146158854,0.06827968350456406,0.24199038412875837
8369,-0.1825887623144975,5.556730759993659,ok,200,,300,483732119734176,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An-eBwH8qwmo_39udZcNwZ5k6upxPIfdf75UeM78LDOXTJQGL5Zf9OSXLyC07c_KWuZFbMQKABLFfalNHJr_o6vzK0Z5MCDZ02CcRsSQWWLrJ_WQrtsVjMo65YGERfjhRY6X0i_Ii9eU_joXwaboIQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=QK8Uolg7Yl1fLrNlr2ofmw&_nc_oc=Adr7Nw7RvvsaQy2zt_VNFbrox8yOndPXR6ShGwE5_VDXauD_d01Q7BbY4r7bF0mNnFI&ccb=10-5&oh=00_Afzt3kjB18aUDu7Abz2cOOg2tOQaKKLsQpv9dn2OhcPLDg&oe=69EE0B57&_nc_sid=201bca,1522169148536.0,-0.18509312532865,5.5550463544257,334.5150628891549,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/483732119734176.jpg,downloaded,0.0021031175274401903,0.0599212646484375,0.2582664489746094,0.07068122795317322,0.25273950221655705
3294,-0.2187467397618722,5.547330506396013,ok,200,,300,914127922699959,https://scontent-mad1-1.xx.fbcdn.net/m1/v/t6/An_7hCGJTCh9GdeJQFwtjFD2Z8t2Ccm1h1WzKoG7Xi-snM_4TvSnDGfALhuhXSFF3Eu7VHAD76uE8uYBClvBMOvaWxHLATHJmuOqpbUZfm0TikNKvnV_IVZ1pLLYEQdGcVuzqL1MnmXX8D2pGkO9klE?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=olVwBmkzJIUQ8m5IelbmKg&_nc_oc=AdrXhJa4sPJ9OImJ7OYHV6LlBJdzVKPykX4gj02XvH_JY8HiMqPfP4du08eZ1pgREqM&ccb=10-5&oh=00_AfyvWlA7ZbqvIgNAd0l-5e-lJuJ9XYNOGkYnM2vSU4U1Qg&oe=69EE19E0&_nc_sid=201bca,1546263224599.0,-0.2181325,5.5480665,106.39041660808124,/Users/miranda/Documents/GitHub/Sentinel-FYP/outputs/mapillary_screen/images/914127922699959.jpg,downloaded,0.0008964496664702892,0.11404037475585938,0.3249219258626302,0.099644722432519,0.38237775337368235
